黄浦新苑(公寓) 3室2厅 129.03平米,2017.06.16,1125,87190
丽都大厦 2室2厅 95.95平米,2017.06.16,384,40021
西凌新邨 2室0厅 59.14平米,2017.06.16,470,79473
绿城黄浦湾 4室2厅 284.89平米,2017.06.14,3300,115835
明日星城 3室2厅 124.02平米,2017.06.13,974,78536
丽园新村 1室0厅 23.18平米,2017.06.13,205,88439
双钱公寓 3室2厅 152.26平米,2017.06.13,900,59110
明日星城 3室2厅 124.02平米,2017.06.13,974,78536
学院路68-76号(双) 2室0厅 55.32平米,2017.06.12,440,79538
独立时代 1室1厅 36.34平米,2017.06.12,200,55036
香山丽舍(公寓) 3室2厅 264.33平米,2017.06.11,3020,114252
济南路8号 1室2厅 119.62平米,2017.06.11,1150,96138
雾晓大楼 2室1厅 72.86平米,2017.06.11,650,89213
南园新村 1室1厅 48.06平米,2017.06.11,377,78444
大同花园南区 4室2厅 188.97平米,2017.06.10,1560,82553
铁道路776弄 2室0厅 49.62平米,2017.06.10,360,72552
陈家宅小区 2室2厅 81.49平米,2017.06.10,655,80378
长峰馨园 3室2厅 147.47平米,2017.06.08,1320,89510
中福世福汇 1室1厅 55.89平米,2017.06.08,280,50099
翠湖天地雅苑 2室2厅 104.81平米,2017.06.07,1380,131667
永业公寓 3室2厅 155.26平米,2017.06.06,1855,119478
黄家小区 1室0厅 24.29平米,2017.06.05,231,95101
上海滩新昌城 3室2厅 147.81平米,2017.06.05,1350,91334
斜土新村 1室0厅 34平米,2017.06.04,298,87648
南塘浜路123弄 1室0厅 34.87平米,2017.06.04,315,90336
瞿西新村 2室1厅 49.61平米,2017.06.02,378,76195
金鹿大楼 2室1厅 73.34平米,2017.06.02,650,88629
南塘浜路93弄 1室0厅 26.83平米,2017.06.02,230,85725
济南路8号 2室2厅 147.97平米,2017.06.01,20,1352
济南路8号 1室2厅 108平米,2017.06.01,1000,92593
翠湖天地御苑 3室2厅 188.9平米,2017.06.01,2480,131287
银杏家园 2室2厅 117.32平米,2017.05.31,960,81828
南康公寓 1室1厅 51.51平米,2017.05.31,468,90857
东淮海公寓 3室2厅 127.01平米,2017.05.31,1190,93694
桃源新村 1室0厅 31.7平米,2017.05.31,380,119874
海珀日晖 2室2厅 241.51平米,2017.05.31,2330,96477
北方花苑 2室2厅 69.34平米,2017.05.29,590,85088
江南世纪新苑 2室2厅 114.59平米,2017.05.27,798,69640
蓬莱路285弄 1室1厅 34.62平米,2017.05.27,390,112652
融创滨江壹号院 2室2厅 114.96平米,2017.05.27,1390,120912
申江新苑 2室2厅 127.29平米,2017.05.27,930,73062
紫金苑 3室2厅 162.23平米,2017.05.27,850,52395
滨江名人苑 3室2厅 147.01平米,2017.05.26,1290,87750
海潮公寓 1室1厅 48.05平米,2017.05.26,458,95318
滨江名人苑 3室2厅 147.02平米,2017.05.25,1375,93525
海琪园 3室2厅 164.98平米,2017.05.25,1600,96982
瑞金新苑 2室1厅 74.05平米,2017.05.24,698,94261
丽园新村 1室1厅 38.97平米,2017.05.24,300,76983
健乐小区 3室0厅 67.1平米,2017.05.24,660,98361
长峰馨园 1室2厅 62.85平米,2017.05.23,641,101989
蒙西小区 2室1厅 60.03平米,2017.05.22,523,87124
大同花园南区 3室2厅 136.25平米,2017.05.21,1070,78533
开元坊 3室2厅 149.02平米,2017.05.21,1300,87237
西凌新邨 2室1厅 73.7平米,2017.05.21,492.5,66825
瑞雪大楼 2室1厅 56.46平米,2017.05.21,470,83245
中南小区 2室1厅 52.56平米,2017.05.21,538,102360
建德小区 2室0厅 51.95平米,2017.05.20,461,88740
中福花苑 1室1厅 42.46平米,2017.05.20,410,96562
东晖花苑 2室2厅 90.58平米,2017.05.20,837,92405
东方苑 2室2厅 91.62平米,2017.05.20,750,81860
斜土路486弄 2室1厅 40.68平米,2017.05.19,297,73009
蒙自路601弄 1室1厅 30.69平米,2017.05.19,228,74292
济南路8号 1室2厅 82.74平米,2017.05.19,870,105149
紫华大楼 1室1厅 53.25平米,2017.05.18,450,84508
海琪园 2室2厅 106.9平米,2017.05.18,1050,98223
绿洲仕格维花园 3室2厅 204.03平米,2017.05.18,1830,89693
丽园新村 2室0厅 49.34平米,2017.05.18,433.5,87860
学院路68-76号(双) 2室1厅 55.32平米,2017.05.17,472,85322
融创滨江壹号院 1室2厅 86.04平米,2017.05.17,980,113901
建德坊 1室1厅 58.46平米,2017.05.17,665,113753
怡水豪庭 2室2厅 141.48平米,2017.05.17,700,49477
海潮新村 1室0厅 35.54平米,2017.05.16,338,95105
斜土新村 1室0厅 37平米,2017.05.16,307,82973
东淮海公寓 2室2厅 118.69平米,2017.05.16,1050,88466
陆家浜路413弄 1室1厅 41.42平米,2017.05.15,343,82811
新地苑 3室2厅 146.21平米,2017.05.15,1050,71815
中南小区 2室1厅 60.69平米,2017.05.15,600,98864
华府天地 5室2厅 301.23平米,2017.05.15,3400,112871
蒙自新村 1室0厅 33.42平米,2017.05.15,280,83783
国际广场(卢湾) 4室2厅 225.32平米,2017.05.15,1325,58806
五岭小区 1室0厅 35.8平米,2017.05.14,258,72068
东淮海公寓 2室2厅 93.27平米,2017.05.14,950,101855
重庆公寓 1室1厅 33.57平米,2017.05.14,302,89962
紫荆新苑 2室2厅 88.08平米,2017.05.14,723,82085
新家坡园景苑 2室2厅 91.27平米,2017.05.13,850,93131
薛家浜路242弄 1室1厅 37.68平米,2017.05.13,300,79618
益元大楼 2室1厅 72.37平米,2017.05.13,545,75308
绿城黄浦湾 4室2厅 331.68平米,2017.05.12,3350,101001
济南路8号 1室2厅 108.12平米,2017.05.11,1048,96930
薛家浜路242弄 1室0厅 36.14平米,2017.05.11,262.5,72635
汇龙新城 2室2厅 107.22平米,2017.05.10,1020,95132
公馆77 2室2厅 105.1平米,2017.05.10,1220,116080
春江大楼 2室1厅 52.56平米,2017.05.10,435,82763
五岭小区 2室0厅 51.6平米,2017.05.10,403.8,78256
五里桥路269弄 1室1厅 35.94平米,2017.05.10,318,88481
白玉兰家园 2室2厅 110.5平米,2017.05.09,1100,99548
